Number_of_Stations: 5394
Stat_ID    Easting_x    Norting_Y   Altitude  Longitude    Latitude   Bl_ID   Start_Date     End_Date   State   data_avail  geoQualLev   Station_Name 
  00222   4550554.40   5606221.82     387.00   12.71400    50.59070      -9   1945-04-01   2015-12-31      XX       91.95%           3   Aue
  00223   4472828.31   5507072.57     418.00   11.62330    49.70080      -9   1931-01-01   2015-12-31      XX       97.65%           3   Auerbach/Oberpfalz
  00224   4404998.16   5289012.00    1045.00   10.73330    47.73330      -9   1931-01-01   1981-07-31      XX      100.00%          10   Auerberg
  00225   4470815.17   5662711.81     150.00   11.58330    51.10000      -9   1951-01-01   2006-12-31      XX       99.85%           9   Auerstedt
  00226   4489511.80   5351916.21     480.00   11.85860    48.30600      -9   1941-01-01   1997-02-28      XX      100.00%           9   Aufkirchen
  00227   4447260.70   5527436.68     432.00   11.26610    49.88220      -9   1941-01-01   2015-12-31      XX       98.67%           3   Aufsess-Hochstahl
  00228   4421076.58   5357057.62     486.00   10.93510    48.34740      -9   1931-01-01   1999-01-31      XX      100.00%           9   Augsburg_(Hochablass)
  00229   4418559.17   5362942.55     470.00   10.90000    48.40000      -9   1951-01-01   1970-12-31      XX      100.00%           5   Augsburg_(Klaeranlage)
  00230   4419743.23   5359222.54     479.00   10.91670    48.36670      -9   1931-01-01   1960-12-30      XX      100.00%           5   Augsburg_(Schlachthof)
  00231   4418129.76   5359868.33     490.00   10.89480    48.37230      -9   1901-01-01   2005-12-31      XX       72.22%           9   Augsburg_(Sankt_Stephan)
  00232   4421707.70   5365722.82     461.00   10.94200    48.42540      -9   1947-01-01   2015-12-31      XX      100.00%           3   Augsburg
  00234   4470133.53   5718349.53     190.00   11.56890    51.60010      -9   1969-01-01   2002-12-31      XX       99.01%           9   Augsdorf
  00235   4275090.18   5755617.21     163.00    8.73230    51.89050      -9   1951-01-01   1996-09-30      XX      100.00%           9   Augustdorf
  00236   4243479.26   5435534.99     153.00    8.49320    49.00480      -9   1951-01-01   1985-12-31      XX      100.00%          10   Augustenberg
  00237   4577750.55   5631218.36     451.00   13.10330    50.81240      -9   1969-01-01   2006-12-31      XX       98.90%           9   Augustusburg
  00238   4325838.83   5317173.05     560.00    9.66720    47.96990      -9   1951-01-01   2004-12-31      XX      100.00%           9   Aulendorf-Spiegler
  00240   4326784.27   5563171.20     287.00    9.57450    50.18050      -9   1993-07-01   2015-12-31      XX       99.26%           3   Aura_im_Sinngrund
  00242   4380831.04   5456282.43     510.00   10.36350    49.23310      -9   1941-01-01   2002-12-31      XX       96.78%           9   Aurach-Weinberg
  00243   4199054.55   5935009.79       4.00    7.46700    53.46210      -9   1941-01-01   2006-12-31      XX       96.97%           9   Aurich
  00244   4202839.47   5943376.44      10.00    7.51590    53.53920      -9   1961-01-01   2006-12-31      XX      100.00%           9   Aurich-Dietrichsfeld
  00245   4206182.29   5934159.35       8.00    7.57480    53.45850      -9   1971-01-01   2015-12-31      XX       87.78%           3   Aurich-Wiesens
  00246   4561583.26   5729917.78      73.00   12.89090    51.70150      -9   1995-05-01   2008-07-31      XX      100.00%           9   Axien
  00247   4485829.49   5311476.60     641.00   11.81030    47.94220      -9   1951-01-01   2000-12-31      XX       82.00%           9   Aying-Kleinhelfendorf
  00248   4486242.12   5736447.16      67.00   11.80070    51.76340      -9   1971-01-01   2006-12-31      XX      100.00%           9   Baalberge
  00249   4283835.99   5541387.12     122.00    8.98620    49.97080      -9   1941-01-01   2007-01-31      XX       96.85%           9   Babenhausen-Harreshausen
  00250   4276829.44   5539424.30     131.00    8.88980    49.95060      -9   1941-01-01   1996-06-30      XX      100.00%           9   Babenhausen-Hergershausen
  00251   4308427.18   5319217.56     640.00    9.43330    47.98330      -9   1951-01-01   1970-12-31      XX      100.00%           5   Bachhaupten
  00252   4312072.76   5427199.65     291.00    9.43360    48.95460      -9   1951-01-01   2011-06-30      XX      100.00%           1   Backnang
  00255   4227846.23   5840952.49      30.00    7.97880    52.63460      -9   1931-01-01   2006-12-31      XX       97.37%           9   Badbergen
  00256   4376261.30   5775849.45     103.00   10.19380    52.10390      -9   1951-01-01   2004-03-31      XX       99.69%           9   Baddeckenstedt-Wartjensstedt
  00257   4223859.39   5405520.55     240.00    8.24580    48.72700      -9   1949-01-01   2015-12-31      XX       99.87%           3   Baden-Baden-Geroldsau
  00259   4173391.03   5305579.64     273.00    7.63870    47.80640      -9   1947-01-01   2015-12-31      XX       96.60%           3   Muellheim
  00260   4423987.80   5761782.59     153.00   10.89340    51.98610      -9   1969-01-01   2014-09-30      XX       98.35%           1   Badersleben
  00262   4530867.76   5517935.80     607.00   12.42880    49.79830      -9   1931-01-01   2015-12-31      XX       98.82%           3   Baernau-Naab
  00264   4647521.77   5718094.82     114.00   14.12850    51.57930      -9   1973-01-01   2005-12-31      XX       81.33%           9   Bahnsdorf
  00266   4470051.78   5762595.72      87.00   11.56390    51.99780      -9   1969-01-01   2000-12-31      XX       99.73%           9   Bahrendorf
  00267   4515247.03   5364135.14     460.00   12.20600    48.41580      -9   1988-01-01   2005-12-31      XX      100.00%           9   Baierbach
  00269   4227990.80   5381318.22     596.00    8.31770    48.51160      -9   1986-09-01   2015-12-31      XX       99.71%           3   Baiersbronn-Mitteltal
  00270   4234810.09   5387488.66     559.00    8.40590    48.56990      -9   1978-01-01   2015-12-31      XX       99.78%           3   Baiersbronn-Schoenegruend
  00271   4228458.93   5389796.89     548.00    8.31850    48.58790      -9   1984-11-01   1997-12-31      XX      100.00%           9   Baiersbronn-Zwickgabel
  00272   4432203.27   5502701.51     285.00   11.06090    49.65830      -9   1951-01-01   2005-12-31      XX       98.64%           9   Baiersdorf-Hagenau
  00273   4324912.74   5302891.94     467.00    9.66060    47.84130      -9   1986-12-01   1990-04-30      XX      100.00%          10   Baindt
  00274   4332585.69   5789689.64     160.00    9.55000    52.21670      -9   1941-01-01   1960-12-30      XX       90.01%           5   Bakede
  00275   4357095.87   5260150.19    1037.00   10.10430    47.46500      -9   1951-01-01   2015-12-31      XX      100.00%           3   Balderschwang
  00276   4481147.50   5674599.71     110.00   11.73020    51.20730      -9   1969-01-01   2000-12-31      XX       98.96%           9   Balgstaedt
  00277   4268690.08   5353402.58     571.00    8.88310    48.27720      -9   1931-01-01   2015-12-31      XX       92.06%           3   Balingen-Heselwangen
  00278   4448026.10   5731934.70     213.00   11.24780    51.72060      -9   1969-01-01   2002-07-31      XX      100.00%           9   Ballenstedt
  00279   4312640.79   5405219.99     457.00    9.45140    48.75730      -9   1941-01-01   2015-12-31      XX       98.67%           3   Baltmannsweiler-Hohengehren
  00280   4423320.98   5526000.31     244.00   10.93330    49.86670      -9   1951-01-01   1978-12-31      XX      100.00%           5   Bamberg_(am_Taennig)
  00281   4423400.17   5531560.87     253.00   10.93330    49.91670      -9   1971-01-01   1978-12-31      XX      100.00%           5   Bamberg_(Greiff-Werke)
  00282   4422420.08   5526847.46     240.00   10.92060    49.87420      -9   1931-01-01   2015-12-31      XX       84.70%           3   Bamberg
  00283   4418758.52   5527635.62     382.00   10.86950    49.88080      -9   1948-01-01   1959-12-30      XX      100.00%           5   Bamberg-Altenburg
  00284   4419511.74   5527535.31     282.00   10.88000    49.88000      -9   1879-01-01   1958-12-30      XX       99.99%           5   Bamberg_(Sternwarte)
  00285   4266347.24   5474084.99     131.00    8.78290    49.36000      -9   1941-01-01   2003-12-31      XX       96.83%           9   Bammental
  00287   4494226.72   5758392.84      52.00   11.91600    51.96080      -9   1952-01-12   2015-12-31      XX       93.55%           3   Walternienburg-Ronney
  00288   4615497.65   5969019.46       3.00   13.75490    53.84090      -9   1974-01-01   1998-08-31      XX      100.00%           9   Bargischow-Gnevezin
  00289   4384606.15   5956390.92      45.00   10.25140    53.72750      -9   1931-01-01   2015-12-31      XX       97.65%           1   Bargteheide
  00290   4436850.35   5776001.74     143.00   11.07800    52.11550      -9   1969-01-01   2015-12-31      XX      100.00%           3   Barneberg
  00291   4479822.36   5940469.26      42.00   11.69520    53.59680      -9   1947-07-11   2003-12-31      XX       99.41%           9   Barnin
  00292   4262531.66   5846049.99      37.00    8.48650    52.69660      -9   1980-02-01   2015-12-31      XX       89.05%           3   Barnstorf
  00293   4327270.13   5799060.12     114.00    9.46750    52.29920      -9   1951-01-01   2006-06-30      XX      100.00%           9   Barsinghausen
  00294   4324794.64   5801452.79     110.00    9.43000    52.31990      -9   1992-02-01   2015-12-31      XX       99.97%           3   Barsinghausen-Hohenbostel
  00295   4330974.67   5804154.90      68.00    9.51920    52.34610      -9   1931-01-01   2004-03-31      XX       97.27%           9   Barsinghausen-Stemmen
  00296   4219136.50   5900823.43       2.00    7.79880    53.16680      -9   1951-01-01   2015-12-31      XX      100.00%           1   Barssel-Loher_Ostmark
  00297   4498638.84   5994301.33      22.00   11.97920    54.08090      -9   1974-01-01   2002-03-31      XX      100.00%           9   Bartenshagen-Parkentin
  00298   4546223.89   6023437.68       3.00   12.71080    54.34060      -9   1976-01-01   2015-12-31      XX       97.52%           3   Barth
  00301   4351905.77   5404166.08     659.00    9.98550    48.75840      -9   1961-01-01   2015-12-31      XX       81.36%           3   Bartholomae
  00303   4602833.16   5770643.18      55.00   13.49960    52.06140      -9   1969-01-01   2015-12-31      XX       98.86%           3   Baruth
  00304   4297626.50   5926263.34      27.00    8.95450    53.43070      -9   1931-01-01   2001-12-31      XX       97.07%           9   Basdahl-Volkmarst
  00306   4177300.22   5589875.41     170.00    7.46390    50.35740      -9   1931-01-01   1999-12-31      XX       97.10%           9   Bassenheim
  00308   4370522.25   5587611.06     312.00   10.17820    50.41130      -9   1931-01-01   2005-07-31      XX       98.66%           9   Bastheim-Simonshof
  00309   4266257.02   5657133.34     328.00    8.66920    51.00310      -9   1941-01-01   2015-12-31      XX       96.45%           3   Battenberg-Berghofen
  00310   4257333.17   5664576.54     590.00    8.53730    51.06620      -9   1951-01-01   2015-12-31      XX       99.99%           3   Battenberg-Hof_Karlsburg
  00311   4465650.33   5395819.55     366.00   11.53330    48.70000      -9   1951-01-01   1965-12-30      XX      100.00%           5   Baumannshof
  00312   4492215.55   5964704.16      52.00   11.88180    53.81490      -9   1969-01-01   2015-12-31      XX       92.72%           3   Baumgarten
  00313   4162987.21   5508325.10     468.00    7.33480    49.61860      -9   1931-01-01   1996-05-31      XX      100.00%           9   Baumholder
  00314   4675113.63   5672340.10     232.00   14.50370    51.16050      -9   1945-09-01   2015-12-31      XX       94.73%           3   Kubschuetz,_Kr._Bautzen
  00315   4521298.53   5394253.76     435.00   12.28930    48.68650      -9   1990-05-01   2002-12-31      XX      100.00%           9   Bayerbach-Hoelskofen
  00316   4199853.14   5514756.26     310.00    7.83870    49.69570      -9   1931-01-01   2015-12-31      XX       97.49%           3   Bayerfeld-Steckweiler_-Schmalfelderhof
  00317   4587488.91   5443086.29     710.00   13.19870    49.11980      -9   1892-09-01   2006-02-28      XX       94.30%           9   Bayerisch_Eisenstein
  00318   4424610.62   5284120.97     812.00   10.99560    47.69190      -9   1931-01-01   2015-12-31      XX      100.00%           3   Bayersoien,_Bad
  00319   4385739.67   5310645.44     710.00   10.47090    47.92470      -9   1951-01-01   2015-12-31      XX      100.00%           3   Bayersried
  00320   4465545.02   5536686.62     350.00   11.51970    49.96670      -9   1931-01-01   2015-12-31      XX       97.65%           3   Heinersreuth-Vollhof
  00322   4350137.50   5651427.64     255.00    9.86570    50.97980      -9   1941-01-01   1999-04-30      XX       96.57%           9   Bebra-Iba
  00324   4120173.85   5488140.08     252.00    6.76400    49.41250      -9   1951-01-01   2002-09-30      XX       99.69%           9   Beckingen-Dueppenweiler
  00325   4226197.34   5747927.09     105.00    8.02970    51.79970      -9   1941-01-01   2006-03-31      XX       98.47%           9   Beckum-Neubeckum
  00326   4227650.31   5739004.94     120.00    8.05770    51.72040      -9   1931-01-01   2013-05-31      XX       89.69%           3   Beckum-Unterberg
  00327   4290462.58   5948051.88      27.00    8.83230    53.62340      -9   1893-11-01   1996-10-31      XX      100.00%           9   Bederkesa
  00328   4566768.39   5789591.08      39.00   12.97750    52.23720      -9   1969-01-01   2005-12-31      XX       97.98%           9   Beelitz
  00329   4639023.78   5812591.46      64.00   14.04430    52.43030      -9   1969-01-01   2001-02-28      XX       98.95%           9   Beerfelde
  00330   4280640.87   5495955.66     450.00    8.96730    49.56170      -9   1931-01-01   2015-12-31      XX       98.82%           3   Beerfelden
  00331   4277731.58   5499036.16     360.00    8.92540    49.58830      -9   1951-01-01   2004-12-31      XX      100.00%           9   Beerfelden-Airlenbach
  00332   4479030.05   5730230.84      68.00   11.69660    51.70730      -9   1969-01-01   1998-12-31      XX       99.72%           9   Beesenlaublingen
  00333   4652698.83   5785840.23      44.00   14.23310    52.18640      -9   1951-01-01   2015-12-31      XX       95.25%           3   Beeskow
  00334   4438745.24   5841909.15      40.00   11.09360    52.70800      -9   1969-01-01   2006-12-31      XX       99.78%           9   Beetzendorf
  00335   4409080.49   6024328.77       4.00   10.60180    54.34260      -9   1976-12-01   1977-10-31      XX      100.00%           5   Behrensdorf
  00336   4395807.09   5655013.79     290.00   10.51480    51.02210      -9   1951-01-01   2015-12-31      XX      100.00%           3   Hoerselberg-Hainich-Behringen
  00337   4460679.40   5432926.07     370.00   11.46220    49.03340      -9   1951-01-01   2005-09-30      XX      100.00%           9   Beilngries
  00338   4577680.93   5705349.37     120.00   13.11830    51.47870      -9   1951-01-01   2006-12-31      XX       99.85%           9   Belgern
  00339   4539286.31   5675338.32     141.00   12.56230    51.21290      -9   1973-01-01   2002-12-31      XX       99.45%           9   Belgershain-Rohrbach
  00340   4475104.30   5728858.04     120.00   11.63990    51.69480      -9   1969-01-01   2003-12-31      XX      100.00%           9   Belleben-Haus_Zeitz
